fase,idade,iaa,ieg,ips,ipp,ida,mat,por,ipv,ian,defasagem,genero_f,genero_m,instituição_tipo_1,instituição_tipo_2,instituição_tipo_3,instituição_tipo_4,instituição_tipo_5,instituição_tipo_6,instituição_tipo_7
3,14,7.917,9.2,7.51,7.34375,8.0,7.0,7.0,6.745,5.0,-1,0,1,1,0,0,0,0,0,0
3,12,7.5,7.1000000000000005,7.51,6.71875,4.666666666666667,4.0,4.0,5.6175,10.0,1,0,1,1,0,0,0,0,0,0
3,15,8.334,6.133333333333333,7.51,6.71875,3.6666666666666665,2.5,4.5,6.1225,5.0,-2,0,1,1,0,0,0,0,0,0
3,13,8.751,9.526143791,7.51,7.96875,7.5,8.0,5.0,7.2075,10.0,0,0,1,1,0,0,0,0,0,0
3,13,10.002,9.233333333333333,7.51,8.75,5.833333333333333,5.0,3.5,9.13,10.0,0,1,0,0,1,0,0,0,0,0
3,13,9.168,9.5,8.755,7.8125,5.0,6.0,3.5,6.8275,10.0,0,0,1,1,0,0,0,0,0,0
3,13,8.751,6.2,2.51,7.5,2.5,1.0,3.5,6.785,10.0,0,1,0,1,0,0,0,0,0,0
3,15,7.917,6.166666666666667,7.51,7.65625,7.0,4.5,7.0,6.7025,5.0,-1,0,1,1,0,0,0,0,0,0
3,15,7.5,7.166666666666667,7.51,6.25,4.333333333333333,5.0,4.0,5.9975,5.0,-1,0,1,1,0,0,0,0,0,0
3,13,7.083,6.171428571333333,2.51,6.40625,3.8333333333333335,1.5,4.5,6.1625,10.0,0,1,0,1,0,0,0,0,0,0
3,13,9.585,6.674358974333333,8.76,6.5625,5.166666666666667,6.5,4.0,6.745,10.0,0,0,1,1,0,0,0,0,0,0
3,13,7.5,6.080701754333333,8.755,6.5625,4.166666666666667,3.0,2.5,6.08,10.0,0,1,0,1,0,0,0,0,0,0
3,14,10.002,8.287284610666667,2.51,6.5625,2.833333333333333,2.0,5.0,6.325,5.0,-1,1,0,1,0,0,0,0,0,0
3,12,8.751,5.636363636333333,8.755,7.34375,4.333333333333333,2.0,5.0,6.37,10.0,0,1,0,1,0,0,0,0,0,0
3,12,9.168,7.161904762,8.135,7.96875,6.0,7.0,5.5,7.5,10.0,0,1,0,1,0,0,0,0,0,0
3,13,8.751,7.030620028333334,8.135,5.625,6.833333333333333,9.0,4.5,5.932,10.0,0,1,0,1,0,0,0,0,0,0
3,12,10.002,8.756265663999999,7.51,10.0,9.666666666666666,10.0,9.0,9.576,10.0,0,0,1,0,1,0,0,0,0,0
3,13,9.168,7.600427350666667,7.51,5.9375,6.666666666666667,9.0,5.0,5.626,10.0,0,0,1,1,0,0,0,0,0,0
3,12,8.751,9.390476190333333,8.13,5.9375,9.333333333333334,10.0,8.0,7.07,10.0,1,0,1,1,0,0,0,0,0,0
3,15,0.0,3.905723905333333,7.51,7.5,2.0,0.0,6.0,6.832,5.0,-1,0,1,1,0,0,0,0,0,0
3,14,8.751,7.668803418666666,7.51,5.625,6.166666666666667,10.0,4.5,5.292,5.0,-1,0,1,1,0,0,0,0,0,0
3,11,9.585,10.0,7.51,8.4375,6.666666666666667,8.0,7.0,8.202,10.0,1,1,0,1,0,0,0,0,0,0
3,12,9.168,9.461904762,8.135,8.125,8.333333333333334,10.0,9.0,7.468,10.0,0,1,0,1,0,0,0,0,0,0
3,15,9.585,9.082539682666663,7.51,7.96875,7.0,8.0,6.0,8.466,5.0,-1,0,1,1,0,0,0,0,0,0
3,13,7.084,6.944444444333333,7.51,7.34375,2.5,6.229781160799239,5.0,6.732,10.0,0,1,0,1,0,0,0,0,0,0
3,13,8.751,4.908119658333334,7.51,6.40625,1.6666666666666667,0.0,0.0,5.428,10.0,0,0,1,1,0,0,0,0,0,0
3,13,9.585,9.443589743666667,7.51,7.1875,6.833333333333333,9.0,5.5,6.432,10.0,0,0,1,1,0,0,0,0,0,0
3,14,9.168,9.710144927666668,8.135,8.5,9.5,10.0,8.5,8.3375,10.0,0,1,0,1,0,0,0,0,0,0
3,13,7.917,9.666666666666666,8.135,8.0,1.1666666666666667,2.0,1.5,8.0825,10.0,0,1,0,1,0,0,0,0,0,0
3,14,8.751,8.201288245,7.51,6.25,3.1666666666666665,5.5,2.0,6.2475,5.0,-1,0,1,1,0,0,0,0,0,0
3,13,8.334,9.833333333333334,8.135,7.625,7.833333333333333,7.5,7.5,7.25,10.0,0,1,0,1,0,0,0,0,0,0
3,13,9.585,9.02791197,8.135,5.375,4.0,4.0,4.0,4.705,10.0,0,0,1,1,0,0,0,0,0,0
3,13,8.751,5.103121516333333,7.51,7.125,5.833333333333333,7.5,5.5,7.9175,10.0,0,1,0,1,0,0,0,0,0,0
3,15,9.168,8.722222222333334,8.135,7.875,7.0,10.0,3.5,7.4575,5.0,-1,1,0,1,0,0,0,0,0,0
3,14,8.751,9.028180354333331,8.135,7.875,7.666666666666667,8.5,7.0,7.0825,5.0,-1,0,1,1,0,0,0,0,0,0
3,14,7.917,8.904455179666668,8.135,6.875,5.0,6.5,4.5,6.87,10.0,0,1,0,1,0,0,0,0,0,0
3,14,9.168,8.33064949,8.135,8.125,8.666666666666666,10.0,6.0,8.67,5.0,-1,1,0,1,0,0,0,0,0,0
3,12,10.002,8.607843137333333,9.375,7.083333333,7.666666666666667,8.0,7.0,7.28,10.0,1,0,1,1,0,0,0,0,0,0
3,12,9.168,10.0,7.51,8.541666667,7.5,10.0,6.0,8.336666667,10.0,1,1,0,1,0,0,0,0,0,0
3,13,8.334,9.277777777666666,6.255,7.291666667,8.333333333333334,8.0,7.0,7.893333333,10.0,0,1,0,0,1,0,0,0,0,0
3,14,8.751,7.361111111,7.51,8.541666667,7.666666666666667,6.0,8.0,7.613333333,10.0,0,0,1,1,0,0,0,0,0,0
3,13,9.168,7.935185184999999,8.13,7.916666667,7.166666666666667,7.5,6.0,7.106666667,10.0,1,0,1,1,0,0,0,0,0,0
3,13,9.168,9.498366013,7.51,7.291666667,5.0,6.0,4.0,6.94,10.0,0,1,0,1,0,0,0,0,0,0
3,12,9.585,10.0,7.51,7.083333333,6.666666666666667,9.0,5.0,8.28,10.0,0,0,1,1,0,0,0,0,0,0
3,12,8.751,9.861111111,7.51,7.083333333,5.333333333333333,5.0,4.5,7.22,10.0,1,0,1,1,0,0,0,0,0,0
3,14,7.5,6.157407407333333,7.51,6.458333333,2.833333333333333,3.0,4.5,5.5,5.0,-1,0,1,1,0,0,0,0,0,0
3,12,8.751,8.314814814666667,7.51,8.125,5.666666666666667,5.0,5.0,6.833333333,10.0,1,1,0,1,0,0,0,0,0,0
3,13,6.667,9.027777777666666,6.885,7.708333333,6.833333333333333,6.0,7.0,7.056666667,10.0,0,1,0,1,0,0,0,0,0,0
3,15,10.002,8.324074074,6.88,6.666666667,4.166666666666667,5.0,4.5,6.826666667,5.0,-2,0,1,1,0,0,0,0,0,0
3,12,7.5,4.851851851666666,7.51,7.291666667,5.333333333333333,5.0,6.0,6.883333333,10.0,0,0,1,1,0,0,0,0,0,0
3,14,7.5,4.981481481666667,7.51,7.083333333,4.833333333333333,3.0,5.5,6.776666667,10.0,0,1,0,1,0,0,0,0,0,0
3,11,9.585,9.694444444333334,3.76,6.875,6.333333333333333,8.0,5.0,8.336666667,10.0,1,1,0,1,0,0,0,0,0,0
3,13,9.585,9.231481481333333,7.51,7.916666667,7.166666666666667,7.0,7.5,7.223333333,10.0,0,1,0,1,0,0,0,0,0,0
3,15,9.168,7.851461988333334,8.76,7.1875,4.333333333333333,3.0,3.5,7.1175,5.0,-1,1,0,1,0,0,0,0,0,0
3,13,8.751,6.829721362333333,8.135,6.875,8.0,9.0,7.5,7.83,10.0,0,1,0,1,0,0,0,0,0,0
3,15,8.751,7.223245614,8.76,7.5,4.0,3.0,6.5,7.665,5.0,-1,0,1,1,0,0,0,0,0,0
3,14,7.917,8.429629629666666,7.51,6.25,6.0,9.0,3.0,5.67,10.0,0,1,0,1,0,0,0,0,0,0
3,14,6.666,6.839473684333334,6.885,6.5625,4.833333333333333,7.0,5.0,6.915,10.0,0,1,0,1,0,0,0,0,0,0
3,13,9.585,6.191537667666666,7.51,6.5625,4.166666666666667,5.0,4.5,6.7825,10.0,0,1,0,1,0,0,0,0,0,0
3,12,7.917,6.108152734666667,2.51,7.65625,7.833333333333333,7.0,8.0,7.625,10.0,1,1,0,0,0,1,0,0,0,0
3,15,9.168,5.818518518666667,7.51,7.1875,3.0,4.0,3.0,6.8725,5.0,-1,0,1,1,0,0,0,0,0,0
3,13,9.585,9.670588235333334,7.51,8.28125,7.333333333333333,9.0,5.0,8.545,10.0,0,0,1,1,0,0,0,0,0,0
3,12,10.002,7.881527348,7.51,7.5,7.166666666666667,10.0,5.5,8.375,10.0,0,0,1,1,0,0,0,0,0,0
3,12,8.334,7.502992776333333,8.13,6.40625,7.0,8.0,5.5,6.21,10.0,1,1,0,1,0,0,0,0,0,0
3,14,7.917,6.5964912280000005,7.51,6.25,4.5,7.0,4.0,6.745,10.0,0,1,0,1,0,0,0,0,0,0
3,14,5.833,6.501135191,8.13,6.875,4.333333333333333,6.0,3.5,6.8275,10.0,0,1,0,1,0,0,0,0,0,0
3,14,8.334,7.212200435666666,8.75,5.625,4.166666666666667,7.0,3.5,6.245,10.0,0,0,1,1,0,0,0,0,0,0
3,12,8.751,10.0,8.135,7.375,3.6666666666666665,5.5,2.5,6.738,10.0,1,1,0,1,0,0,0,0,0,0
3,14,8.334,5.0,7.51,7.125,2.6666666666666665,2.0,2.0,6.83,5.0,-1,1,0,1,0,0,0,0,0,0
3,13,9.168,8.633333333333333,6.88,8.25,8.166666666666666,9.0,7.0,7.736,10.0,0,0,1,1,0,0,0,0,0,0
3,12,8.751,9.533333333333331,2.51,8.375,5.0,5.0,3.0,7.836,10.0,0,1,0,1,0,0,0,0,0,0
3,13,7.917,7.610722610666666,7.51,7.625,4.166666666666667,4.5,5.0,7.234,10.0,0,1,0,1,0,0,0,0,0,0
3,13,9.168,7.090909091,7.51,6.25,5.0,2.5,3.5,6.158,10.0,0,0,1,1,0,0,0,0,0,0
3,16,7.501,6.304873294333333,8.135,7.375,3.1666666666666665,1.0,3.5,6.966,5.0,-2,1,0,1,0,0,0,0,0,0
3,14,8.334,6.286274509666666,2.51,7.5,5.666666666666667,6.0,5.0,6.998,10.0,0,1,0,1,0,0,0,0,0,0
3,14,9.585,8.716666666666667,7.51,7.625,5.666666666666667,6.0,3.5,7.698,5.0,-1,1,0,1,0,0,0,0,0,0
3,15,0.0,3.3555555556666667,6.26,5.125,2.333333333333333,1.0,3.0,5.066,5.0,-1,0,1,1,0,0,0,0,0,0
3,13,9.168,7.038986354666666,7.51,7.75,4.666666666666667,5.5,4.5,6.966,10.0,0,0,1,1,0,0,0,0,0,0
3,13,7.5,6.194444444333333,6.885,7.0,2.6666666666666665,1.5,3.5,5.534,10.0,0,1,0,1,0,0,0,0,0,0
3,14,7.5,8.076923077,7.51,7.25,5.0,6.0,4.0,7.066,5.0,-1,0,1,1,0,0,0,0,0,0
3,14,7.084,7.846439628666666,9.38,6.75,3.8333333333333335,3.0,4.5,6.866,10.0,0,1,0,1,0,0,0,0,0,0
3,14,8.334,8.674509804,6.885,6.625,5.833333333333333,5.5,5.5,6.598,5.0,-1,1,0,1,0,0,0,0,0,0
3,12,7.501,6.210826211,8.13,6.25,8.166666666666666,8.0,6.5,6.165,10.0,0,1,0,1,0,0,0,0,0,0
3,12,9.168,10.0,7.51,8.125,5.833333333333333,8.5,4.5,7.67,10.0,0,1,0,1,0,0,0,0,0,0
3,12,9.168,7.137254902,8.13,6.875,6.833333333333333,9.0,5.5,5.745,10.0,0,0,1,1,0,0,0,0,0,0
3,14,8.334,6.374643874666667,8.75,7.5,4.666666666666667,5.0,3.0,6.17,10.0,0,0,1,1,0,0,0,0,0,0
3,12,8.751,6.278431372666667,8.13,6.875,4.333333333333333,7.5,3.5,5.33,10.0,0,0,1,1,0,0,0,0,0,0
3,14,9.585,7.682352941333334,7.51,7.1875,5.666666666666667,8.5,3.5,6.33,5.0,-1,1,0,1,0,0,0,0,0,0
3,15,8.334,9.566666666666666,7.51,6.875,7.333333333333333,8.0,6.0,6.25,5.0,-1,0,1,1,0,0,0,0,0,0
3,14,7.918,8.380952381,8.13,6.875,4.833333333333333,6.5,4.0,6.415,10.0,0,0,1,1,0,0,0,0,0,0
3,14,7.917,6.467236467333334,8.13,7.5,6.666666666666667,9.5,6.0,6.335,5.0,-1,1,0,1,0,0,0,0,0,0
3,13,8.334,5.242165242,7.51,7.5,4.833333333333333,9.0,4.5,5.665,10.0,0,1,0,1,0,0,0,0,0,0
3,16,10.002,7.826890756333333,7.51,6.875,7.166666666666667,9.0,5.5,5.825,2.5,-3,0,1,1,0,0,0,0,0,0
3,15,9.585,7.441394335666668,7.51,7.1875,4.166666666666667,5.5,3.0,6.325,5.0,-2,0,1,1,0,0,0,0,0,0
3,12,7.917,8.999164578333334,6.875,8.28125,4.166666666666667,0.0,6.0,7.875,10.0,0,1,0,1,0,0,0,0,0,0
3,13,4.584,4.707017544,2.51,6.875,3.333333333333333,4.0,6.0,6.1175,10.0,0,1,0,1,0,0,0,0,0,0
3,11,8.334,7.588638262333333,8.13,8.28125,3.5,1.0,4.5,7.4575,10.0,1,1,0,1,0,0,0,0,0,0
3,14,10.002,9.266666666666667,7.51,8.28125,6.166666666666667,9.0,4.5,7.7475,5.0,-1,0,1,1,0,0,0,0,0,0
3,15,9.585,5.222222222,7.51,7.03125,4.333333333333333,5.0,3.0,6.2025,5.0,-1,0,1,1,0,0,0,0,0,0
3,12,8.334,6.152715121333333,7.51,7.5,4.666666666666667,5.0,3.0,7.04,10.0,1,0,1,1,0,0,0,0,0,0
3,14,8.334,6.377276524666667,2.51,6.25,3.6666666666666665,2.0,5.0,5.96,5.0,-1,0,1,1,0,0,0,0,0,0
3,14,7.917,8.715873016,7.51,7.8125,4.0,3.0,6.0,7.3725,10.0,0,0,1,1,0,0,0,0,0,0
3,12,7.917,5.278195488666667,2.51,6.71875,3.8333333333333335,1.0,4.5,6.1625,10.0,0,1,0,1,0,0,0,0,0,0
3,12,8.334,9.133333333333333,7.51,8.125,8.5,10.0,8.0,7.335,10.0,0,1,0,1,0,0,0,0,0,0
3,15,9.585,4.771043771,7.51,7.5,3.5,1.0,5.5,6.79,5.0,-2,0,1,1,0,0,0,0,0,0
3,15,8.751,3.739682539666666,6.88,7.03125,4.0,3.0,4.0,6.83,5.0,-1,0,1,1,0,0,0,0,0,0
3,13,9.585,9.743589743666666,7.51,7.1875,3.1666666666666665,1.0,4.5,7.165,10.0,0,0,1,1,0,0,0,0,0,0
3,15,9.168,5.565079365,8.13,7.03125,3.5,1.0,2.5,6.7475,5.0,-2,0,1,1,0,0,0,0,0,0
3,12,9.585,9.149206349333332,3.76,7.1875,4.0,2.0,5.0,6.9975,10.0,0,1,0,1,0,0,0,0,0,0
3,13,8.334,9.003921568666668,7.51,8.333333333,4.333333333333333,6.0,5.0,7.78,10.0,0,0,1,1,0,0,0,0,0,0
3,15,6.666,9.629629629666669,8.76,7.291666667,4.0,3.0,6.175761904761905,7.22,5.0,-2,0,1,1,0,0,0,0,0,0
3,14,8.751,6.004481792666667,8.76,8.333333333,3.6666666666666665,5.5,4.0,7.333333333,10.0,0,1,0,1,0,0,0,0,0,0
3,14,8.751,4.547899159666667,8.135,7.5,1.6666666666666667,1.0,2.0,6.383333333,5.0,-1,1,0,1,0,0,0,0,0,0
3,13,8.751,9.537254902,8.76,8.333333333,5.166666666666667,6.5,4.5,7.89,10.0,0,1,0,1,0,0,0,0,0,0
3,13,7.083,9.382456140333334,7.51,9.166666667,6.5,9.0,6.0,8.893333333,10.0,0,1,0,1,0,0,0,0,0,0
3,14,7.501,10.0,8.76,8.125,6.833333333333333,8.0,4.0,7.166666667,10.0,0,1,0,1,0,0,0,0,0,0
3,13,9.168,5.978431372666667,7.51,7.5,4.166666666666667,5.0,3.5,6.106666667,10.0,0,1,0,1,0,0,0,0,0,0
3,13,8.751,9.6,6.885,8.125,7.5,8.0,4.5,7.056666667,10.0,0,1,0,1,0,0,0,0,0,0
3,13,8.334,10.0,6.255,8.125,3.0,9.0,0.0,8.056666667,10.0,0,0,1,1,0,0,0,0,0,0
3,13,8.751,9.182446312,7.51,7.708333333,4.5,3.0,4.5,7.056666667,10.0,0,1,0,1,0,0,0,0,0,0
3,12,7.083,5.733333333333333,7.51,7.291666667,8.0,8.5,7.5,6.553333333,10.0,0,1,0,1,0,0,0,0,0,0
3,11,9.168,9.241269841333333,7.51,8.75,8.5,7.5,8.0,8.056666667,10.0,1,1,0,0,1,0,0,0,0,0
3,15,8.334,7.399999999999999,6.885,6.458333333,4.0,3.5,2.5,7.05,5.0,-1,0,1,1,0,0,0,0,0,0
3,11,9.168,9.833333333333334,7.51,8.75,7.833333333333333,8.5,8.0,8.0,10.0,1,1,0,0,1,0,0,0,0,0
3,13,9.585,3.380451127666667,6.885,7.291666667,5.333333333333333,5.5,3.5,6.443333333,10.0,0,0,1,1,0,0,0,0,0,0
3,14,7.917,5.222222222333333,7.51,7.916666667,4.0,3.5,6.175761904761905,7.44,10.0,0,0,1,1,0,0,0,0,0,0
3,14,8.751,6.111111111,8.13,8.333333333,4.5,3.0,6.5,7.276666667,10.0,0,1,0,1,0,0,0,0,0,0
3,14,9.585,9.7,7.51,7.916666667,6.833333333333333,8.0,4.5,7.603333333,5.0,-1,0,1,1,0,0,0,0,0,0
3,13,7.084,5.061904762,7.51,7.291666667,5.5,5.5,5.5,6.55,10.0,0,0,1,1,0,0,0,0,0,0
3,12,9.585,7.155555555666666,6.885,6.875,4.666666666666667,4.5,5.5,6.216666667,10.0,0,0,1,1,0,0,0,0,0,0
3,11,9.168,9.841269841333334,8.75,8.125,4.5,5.0,3.5,8.83,10.0,1,1,0,1,0,0,0,0,0,0
3,14,7.5,3.087719298333333,6.885,6.458333333,3.8333333333333335,3.0,3.5,4.946666667,10.0,0,0,1,1,0,0,0,0,0,0
3,12,8.751,8.914285714,7.51,7.708333333,6.0,6.0,5.5,6.883333333,10.0,0,0,1,1,0,0,0,0,0,0
3,14,9.585,8.916666666666666,7.51,7.916666667,7.0,6.0,6.175761904761905,7.72,10.0,0,1,0,1,0,0,0,0,0,0
3,12,9.585,9.441269841333334,7.51,8.958333333,8.666666666666666,9.0,7.0,8.166666667,10.0,1,1,0,0,1,0,0,0,0,0
3,14,8.334,3.984126984333333,7.51,7.083333333,2.5,3.5,2.5,5.886666667,10.0,0,0,1,1,0,0,0,0,0,0
4,15,8.334,10.0,10.0,8.625,6.0,2.0,6.0,8.706,5.0,-1,1,0,1,0,0,0,0,0,0
4,16,9.168,8.705360238666666,8.755,8.5,5.5,5.0,5.5,8.302,5.0,-1,0,1,1,0,0,0,0,0,0
4,14,9.168,8.973112128333334,6.26,8.875,9.333333333333334,10.0,9.0,8.704,10.0,1,1,0,0,0,1,0,0,0,0
4,13,7.5,7.155537064000001,5.635,8.0,8.166666666666666,8.0,7.0,7.668,10.0,1,1,0,1,0,0,0,0,0,0
4,13,9.168,9.407894737,9.38,8.75,8.166666666666666,7.0,8.0,8.44,10.0,1,0,1,0,0,1,0,0,0,0
4,15,7.917,5.2929755216666665,6.885,8.375,4.666666666666667,8.0,0.0,7.604,5.0,-1,1,0,1,0,0,0,0,0,0
4,15,9.585,7.605358505000001,9.38,8.625,7.0,7.0,7.0,8.706,10.0,1,0,1,0,1,0,0,0,0,0
4,14,9.168,9.206349206333334,5.635,8.5,8.166666666666666,6.0,8.5,8.336,10.0,1,1,0,0,0,1,0,0,0,0
4,15,8.751,9.702380952333334,5.635,8.75,8.5,8.0,8.5,9.074,5.0,-1,1,0,0,1,0,0,0,0,0
4,15,7.917,9.249011857666666,6.26,8.25,7.5,5.0,7.5,8.372,10.0,0,1,0,1,0,0,0,0,0,0
4,15,8.334,7.554824561666667,6.88,8.125,7.166666666666667,5.0,9.0,8.206,5.0,-1,0,1,0,0,1,0,0,0,0
4,16,9.585,9.174603174666666,5.0,8.0,9.0,8.5,8.5,7.734,5.0,-1,0,1,1,0,0,0,0,0,0
4,15,7.5,5.512100409000001,6.26,7.5,5.833333333333333,6.0,6.5,7.196,10.0,0,0,1,1,0,0,0,0,0,0
4,14,8.751,9.673046252,6.885,8.0,7.666666666666667,6.5,7.5,7.766,10.0,1,1,0,1,0,0,0,0,0,0
4,16,7.918,7.885292942666666,5.63,7.625,5.666666666666667,5.0,4.5,7.398,5.0,-2,1,0,1,0,0,0,0,0,0
4,14,9.168,7.441643324,7.51,7.625,6.833333333333333,5.0,8.0,8.8375,10.0,0,0,1,1,0,0,0,0,0,0
4,16,9.585,5.414731682,5.635,3.5,1.0,0.0,2.0,3.545,5.0,-1,0,1,1,0,0,0,0,0,0
4,13,8.334,4.453748006333333,6.26,6.375,3.1666666666666665,2.0,5.5,6.7925,10.0,1,0,1,1,0,0,0,0,0,0
4,16,6.25,8.666666666666666,5.01,6.25,0.5,0.5,6.175761904761905,6.8725,5.0,-2,1,0,1,0,0,0,0,0,0
4,13,9.168,7.268170426,6.26,6.875,5.0,2.0,5.5,7.6275,10.0,1,1,0,1,0,0,0,0,0,0
4,15,8.751,8.305555555666666,7.51,7.25,7.0,5.0,7.5,8.46,5.0,-1,1,0,1,0,0,0,0,0,0
4,15,8.334,4.942067736333334,6.885,5.75,2.1666666666666665,1.0,3.5,5.2875,5.0,-1,0,1,1,0,0,0,0,0,0
4,16,0.0,8.102240896333333,7.51,6.375,5.5,7.0,3.0,6.0375,5.0,-1,0,1,1,0,0,0,0,0,0
4,17,9.168,9.247219355666669,7.51,7.75,6.5,3.0,8.0,8.335,5.0,-2,1,0,1,0,0,0,0,0,0
4,16,8.334,8.771043771,7.51,7.75,8.166666666666666,5.0,9.5,8.335,5.0,-2,1,0,1,0,0,0,0,0,0
4,14,8.334,6.656346749333334,5.635,5.25,5.333333333333333,1.0,7.0,6.5375,10.0,1,0,1,1,0,0,0,0,0,0
4,15,9.168,7.493464052333334,7.51,8.0,8.166666666666666,7.5,7.5,8.5025,5.0,-1,1,0,1,0,0,0,0,0,0
4,14,0.0,8.306595365666666,6.26,7.75,4.333333333333333,0.0,5.0,8.5875,10.0,0,1,0,1,0,0,0,0,0,0
4,15,9.168,6.827094474333333,6.26,7.125,7.5,5.0,7.5,8.5875,10.0,0,1,0,1,0,0,0,0,0,0
4,17,6.666,7.111111111333334,6.26,6.875,2.1666666666666665,2.0,3.0,6.9175,5.0,-2,1,0,1,0,0,0,0,0,0
4,16,9.585,7.542087542,7.51,7.75,8.333333333333334,6.5,9.0,8.6725,5.0,-1,1,0,1,0,0,0,0,0,0
4,16,8.334,9.111111111333337,5.005,7.5,5.666666666666667,5.0,6.0,8.545,5.0,-1,0,1,1,0,0,0,0,0,0
4,15,9.168,9.841269841333334,7.51,7.65625,7.5,7.5,6.5,8.393333333,5.0,-1,1,0,1,0,0,0,0,0,0
4,17,8.334,6.481481481666667,7.51,7.65625,6.833333333333333,4.0,6.5,7.946666667,5.0,-2,0,1,1,0,0,0,0,0,0
4,16,9.168,6.120448179333334,6.26,7.65625,5.0,0.0,6.0,8.556666667,5.0,-1,0,1,1,0,0,0,0,0,0
4,16,8.751,8.399470899666667,7.51,7.8125,7.333333333333333,7.0,6.0,8.616666667,5.0,-1,1,0,1,0,0,0,0,0,0
4,13,7.5,9.722222222333334,5.635,8.125,9.0,9.0,8.0,9.393333333,10.0,1,1,0,1,0,0,0,0,0,0
4,16,9.168,8.624338624,6.885,7.65625,5.333333333333333,0.0,7.5,8.28,5.0,-1,1,0,1,0,0,0,0,0,0
4,15,6.667,9.523809523666666,5.005,9.166666667,8.833333333333334,9.5,8.0,8.95,10.0,0,1,0,0,1,0,0,0,0,0
4,16,8.751,7.728174603333334,6.26,7.65625,4.5,6.5,7.0,7.723333333,5.0,-1,1,0,1,0,0,0,0,0,0
4,16,8.334,9.523809523666666,5.635,6.40625,6.666666666666667,7.5,4.5,8.44,5.0,-1,1,0,1,0,0,0,0,0,0
4,14,8.751,9.537037037,5.635,8.4375,7.833333333333333,7.5,7.0,9.06,10.0,0,1,0,0,1,0,0,0,0,0
4,14,9.168,7.162698412666667,6.26,7.5,5.5,4.0,4.5,8.333333333,10.0,1,1,0,1,0,0,0,0,0,0
4,16,10.002,4.993386243333333,7.51,7.34375,4.333333333333333,4.0,7.0,7.273333333,5.0,-1,0,1,1,0,0,0,0,0,0
4,14,9.168,7.890668700666666,6.26,6.875,4.5,1.5,4.0,6.362,10.0,0,1,0,1,0,0,0,0,0,0
4,16,7.083,6.645021645,5.0,6.75,5.0,1.0,8.0,7.064,5.0,-2,0,1,1,0,0,0,0,0,0
4,17,8.751,6.361737677333333,5.635,7.875,6.666666666666667,4.0,10.0,8.502,2.5,-3,1,0,1,0,0,0,0,0,0
4,16,9.168,6.324561403666666,5.63,6.75,3.0,2.0,3.0,6.43,5.0,-1,0,1,1,0,0,0,0,0,0
4,13,9.168,8.600288600333334,7.51,7.875,5.833333333333333,1.0,8.0,8.47,10.0,1,0,1,1,0,0,0,0,0,0
4,15,8.334,8.888888889,5.005,8.0,4.666666666666667,6.0,8.0,8.87,5.0,-1,1,0,1,0,0,0,0,0,0
4,14,7.5,8.607503607333333,7.51,7.625,7.5,5.0,9.5,7.936,10.0,0,1,0,1,0,0,0,0,0,0
4,13,7.5,7.821067821,7.51,7.125,2.0,6.0,0.0,7.5,10.0,1,1,0,1,0,0,0,0,0,0
4,13,8.334,6.761695906666667,7.51,7.5,7.333333333333333,6.0,6.0,8.636,10.0,1,1,0,1,0,0,0,0,0,0
4,16,7.5,6.349206349,7.51,6.75,4.333333333333333,1.0,7.0,5.764,5.0,-1,1,0,1,0,0,0,0,0,0
4,15,8.751,9.674603174666666,7.51,7.875,7.0,7.5,5.5,8.502,10.0,0,1,0,1,0,0,0,0,0,0
4,13,8.751,6.921693121666666,6.26,7.25,4.333333333333333,2.5,5.5,8.464,10.0,1,1,0,1,0,0,0,0,0,0
4,17,7.917,4.854560643666667,7.51,7.0,4.166666666666667,1.0,4.5,6.296,5.0,-2,0,1,0,0,1,0,0,0,0
4,16,8.751,9.090261887,5.635,8.5,7.166666666666667,7.5,6.0,9.272,5.0,-2,1,0,1,0,0,0,0,0,0
4,16,8.751,9.049953314666666,7.51,7.875,6.166666666666667,5.0,7.5,9.168,5.0,-1,0,1,1,0,0,0,0,0,0
4,14,9.168,7.698412698333333,7.51,7.125,5.166666666666667,4.0,6.5,7.634,10.0,0,1,0,1,0,0,0,0,0,0
4,14,9.168,9.629629629666669,6.88,8.958333333,9.166666666666666,10.0,7.5,8.95,10.0,0,1,0,0,1,0,0,0,0,0
4,16,8.334,7.834844760666667,6.26,7.083333333,6.333333333333333,7.0,4.5,7.386666667,5.0,-1,0,1,1,0,0,0,0,0,0
4,15,8.334,8.069444444333334,6.255,6.666666667,4.5,7.0,2.0,6.666666667,5.0,-1,0,1,1,0,0,0,0,0,0
4,15,7.917,7.753623188333333,6.26,9.166666667,8.166666666666666,8.0,6.5,9.006666667,5.0,-1,1,0,1,0,0,0,0,0,0
4,15,8.751,8.954191033333332,5.63,7.8125,7.5,8.0,8.5,7.58,5.0,-1,0,1,1,0,0,0,0,0,0
4,15,7.917,7.905056759666666,4.38,7.65625,4.833333333333333,3.5,7.0,8.0,5.0,-1,1,0,1,0,0,0,0,0,0
4,15,8.334,9.153439153333332,7.51,7.8125,5.5,6.0,5.5,8.1675,5.0,-1,1,0,1,0,0,0,0,0,0
4,15,8.751,9.666666666666666,5.63,7.8125,4.833333333333333,1.0,8.0,8.1675,5.0,-1,1,0,1,0,0,0,0,0,0
4,15,7.917,9.140350877333333,5.01,7.34375,6.833333333333333,5.5,9.0,7.54,10.0,0,1,0,1,0,0,0,0,0,0
